Article_URL,Article_Title,Article_Author,Journal_Name,Journal_ISSN,Journal_eISSN,Article_Volume,Article_Issue,Article_Pages,Article_Date,Article_DOI,Article_CitedBy,Article_Author_University,Article_Author_City,Article_Author_Country,Article_Type,Article_OA
https://api.elsevier.com/content/abstract/scopus_id/85078529358,Social media &amp; organizational management of contemporary socio-cultural movement: An instrumental case study of akademi berbagi in Indonesia,Fitrah A.,Romanian Journal of Communication and Public Relations,14548100,23445440,21,3,51-67,1/1/2019,10.21018/rjcpr.2019.3.282,0,Universitas Gadjah Mada,Yogyakarta,Indonesia,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85078518976,Depiction of childlessness in lithuanian mass media from 2011–2016: A catalyst of modernization,Rapoliene G.,Romanian Journal of Communication and Public Relations,14548100,23445440,21,3,19-36,1/1/2019,10.21018/rjcpr.2019.3.280,0,Lithuanian Social Research Center,Vilnius,Lithuania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85069849574,Users’ perspective on the credibility of social media influencers in Romania and Germany,Balaban D.,Romanian Journal of Communication and Public Relations,14548100,23445440,21,1,31-46,1/1/2019,10.21018/rjcpr.2019.1.269,1,Universitatea Babes-Bolyai din Cluj-Napoca,Cluj Napoca,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85069842278,Facebook and public relations in higher education. A case study of selected faculties from the Czech Republic and Slovakia,Eger L.,Romanian Journal of Communication and Public Relations,14548100,23445440,21,1,30-Jul,1/1/2019,10.21018/rjcpr.2019.1.268,2,University of West Bohemia,Plzen,Czech Republic,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85069840248,A swirl of semiosis of communication in media and political discourse: Candidate trump’s visit to Mexico in 2016,Zárate G.,Romanian Journal of Communication and Public Relations,14548100,23445440,21,1,49-61,1/1/2019,10.21018/rjcpr.2019.1.270,0,Universidad de Monterrey,San Pedro Garza Garcia,Mexico,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85063899303,Media construction of sport celebrities as national heroes,Dumitriu D.,Romanian Journal of Communication and Public Relations,14548100,23445440,20,2,21-33,7/1/2018,10.21018/rjcpr.2018.2.257,1,Université de Bordeaux,Bordeaux,France,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85063887889,Highlighting racial demonization in 3D animated films and its implications: A semiotic analysis of Frankenweenie,Uzuegbunam C.,Romanian Journal of Communication and Public Relations,14548100,23445440,20,2,20-May,7/1/2018,10.21018/rjcpr.2018.2.256,0,University of Cape Town,Cape Town,South Africa,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85063884361,Senior citizens and the European Union. A Romanian perspective,Udrea G.,Romanian Journal of Communication and Public Relations,14548100,23445440,20,2,35-52,7/1/2018,10.21018/rjcpr.2018.2.258,0,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85063876597,Brain drain phenomenon in Romania: What comes in line after corruption? a quantitative analysis of the determinant causes of romanian skilled migration,Iacob Bâra R.,Romanian Journal of Communication and Public Relations,14548100,23445440,20,2,53-78,7/1/2018,10.21018/rjcpr.2018.2.259,3,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85063919754,Involving older people in participatory action research: An example of participatory action design,Schiau I.,Romanian Journal of Communication and Public Relations,14548100,23445440,20,1,24-Nov,4/1/2018,10.21018/rjcpr.2018.1.250,0,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85063874723,Romanian and German seniors in quest of online health-related information: An exploratory comparative study,Marinescu V.,Romanian Journal of Communication and Public Relations,14548100,23445440,20,1,25-45,4/1/2018,10.21018/rjcpr.2018.1.251,0,Universitatea din Bucuresti,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85063859184,Advertising challenges in the ageing society: The preferences of the regular gym-goers towards age portrayals in advertising,Duduciuc A.,Romanian Journal of Communication and Public Relations,14548100,23445440,20,1,59-73,4/1/2018,10.21018/rjcpr.2018.1.253,0,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85063797192,Introductory remarks,Wilinska M.,Romanian Journal of Communication and Public Relations,14548100,23445440,20,1,9-Jul,4/1/2018,10.21018/rjcpr.2018.1.249,0,Högskolan i Jönköping,Jonkoping,Sweden,Editorial,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85063792791,Exploring physician-older patient communication. A qualitative analysis of communication between older patients and general practitioners,Daba-Buzoianu C.,Romanian Journal of Communication and Public Relations,14548100,23445440,20,1,47-56,4/1/2018,10.21018/rjcpr.2018.1.252,0,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85063775385,How methodology makes topics: Ageing immigrants as a blind spot in the migration research in Austria. A research note,Trummer U.,Romanian Journal of Communication and Public Relations,14548100,23445440,20,1,75-79,4/1/2018,10.21018/rjcpr.2018.1.254,0,Center for Health and Migration,Vienna,Austria,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85065675423,Ready for the homeland: Hate speech on croatian right-wing public facebook pages,Damcevic K.,Romanian Journal of Communication and Public Relations,14548100,23445440,20,3,31-50,1/1/2018,10.21018/rjcpr.2018.3.264,0,University of Tartu,Tartu,Estonia,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85065669188,Cultural ethos constructed in press titles and their translation: The case of political discourse,Antoniou M.,Romanian Journal of Communication and Public Relations,14548100,23445440,20,3,29-Nov,1/1/2018,10.21018/rjcpr.2018.3.263,0,Hellenic Open University,Patra,Greece,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85065654188,Semiosis in communication: Differences and similarities. Introductory remarks,Drăgan N.,Romanian Journal of Communication and Public Relations,14548100,23445440,20,3,9-Jul,1/1/2018,10.21018/rjcpr.2018.3.262,0,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85065650670,The marketing values in news production: A comparative analytical study,Tahat K.,Romanian Journal of Communication and Public Relations,14548100,23445440,20,3,75-94,1/1/2018,10.21018/rjcpr.2018.3.266,0,Yarmouk University,Irbid,Jordan,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85065642716,Left/right polarity in gestures and politics. The multimodal behavior of political actors in TV debates,Drăgan N.,Romanian Journal of Communication and Public Relations,14548100,23445440,20,3,53-71,1/1/2018,10.21018/rjcpr.2018.3.265,0,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85045350971,The key words agenda: New avenues for agenda setting research,Corbu N.,Romanian Journal of Communication and Public Relations,14548100,23445440,19,3,15-Jul,12/1/2017,10.21018/rjcpr.2017.3.241,1,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85045345324,"“Wer jetzt kein Haus hat, baut sich keines mehr”. Notes on Bruce O’Neill’s The Space of Boredom",Tudorie G.,Romanian Journal of Communication and Public Relations,14548100,23445440,19,3,41-48,12/1/2017,10.21018/rjcpr.2017.3.244,0,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85045305881,Mediatized spirituality: A critical appraisal of the media-religion nexus in Nigeria,Nwankwo A.,Romanian Journal of Communication and Public Relations,14548100,23445440,19,3,17-31,12/1/2017,10.21018/rjcpr.2017.3.242,0,Pan-Atlantic University,Lekki,Nigeria,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85045304205,"Boredom as a way of life: Grey-ness, homelessness, and consumption in Bucharest",Mandache L.,Romanian Journal of Communication and Public Relations,14548100,23445440,19,3,35-39,12/1/2017,10.21018/rjcpr.2017.3.243,0,The University of Arizona,Tucson,United States,Note,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85045300249,On the photos of The Space of Boredom – and what might be missing from the picture,Cârlan A.,Romanian Journal of Communication and Public Relations,14548100,23445440,19,3,49-52,12/1/2017,10.21018/rjcpr.2017.3.245,0,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Note,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85045297723,Response,O’Neill B.,Romanian Journal of Communication and Public Relations,14548100,23445440,19,3,53-58,12/1/2017,10.21018/rjcpr.2017.3.246,0,St. Louis University,St. Louis,United States,Letter,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85031301862,"Sex role identity, communication skills, and group popularity",Ivan L.,Romanian Journal of Communication and Public Relations,14548100,23445440,19,2,19-28,1/1/2017,10.21018/rjcpr.2017.2.236,0,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85031287105,Age-friendly advertising: A qualitative research on the Romanian silver consumers,Duduciuc A.,Romanian Journal of Communication and Public Relations,14548100,23445440,19,2,29-40,1/1/2017,10.21018/rjcpr.2017.2.237,0,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85031286160,Framing the refugee crisis in online media: A Romanian perspective,Corbu N.,Romanian Journal of Communication and Public Relations,14548100,23445440,19,2,18-May,1/1/2017,10.21018/rjcpr.2017.2.234,2,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85022066641,Experience in design and learning approaches - enhancing the framework for experience,Bauters M.,Romanian Journal of Communication and Public Relations,14548100,23445440,19,1,51-68,1/1/2017,10.21018/rjcpr.2017.1.230,0,Helsingin Yliopisto,Helsinki,Finland,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85021968623,The social representation of feminism within the on-line movement “women against feminism”,Crusmac O.,Romanian Journal of Communication and Public Relations,14548100,23445440,19,1,25-May,1/1/2017,10.21018/rjcpr.2017.1.228,0,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85021875832,Nation branding in Romania after 1989: A cultural semiotic perspective,Cheregi B.F.,Romanian Journal of Communication and Public Relations,14548100,23445440,19,1,27-49,1/1/2017,10.21018/rjcpr.2017.1.229,0,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85021868714,Women gossip and men brag: Perceived gender differences in the use of humor by Romanian older women,Schiau I.,Romanian Journal of Communication and Public Relations,14548100,23445440,19,1,69-76,1/1/2017,10.21018/rjcpr.2017.1.231,1,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85012031914,More or less Europe? The European leaders’ discourses on the refugees crisis,Radu L.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,2,21-37,1/1/2016,10.21018/rjcpr.2016.2.207,3,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85012023661,Visual metaphors in communication: Intertextual semiosis and déjà vu in print advertising,Zantides E.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,3,65-74,1/1/2016,10.21018/rjcpr.2016.3.216,1,Cyprus University of Technology,Limassol,Cyprus,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85012013369,The reconfiguration of the theatre space and the relationship between public and private in the case of apartment theatre,Lupu A.G.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,3,77-94,1/1/2016,10.21018/rjcpr.2016.3.217,0,National University of Political and Administrative Studies,null,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85012010914,Gregory bateson's ecology of mind and the understanding of human knowledge,Wasik E.M.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,3,37-48,1/1/2016,10.21018/rjcpr.2016.3.214,0,Uniwersytet im. Adama Mickiewicza w Poznaniu,Poznan,Poland,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85012000586,"High teas, high collars and high rise buildings in a 'high-context' culture: The semiotics of Japan's project of modernity",Cambridge N.A.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,3,22-Nov,1/1/2016,10.21018/rjcpr.2016.3.212,0,London Metropolitan University,London,United Kingdom,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85012000520,The invisible women: Gender and caregiving in francophone newspapers,Marier P.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,1,77-88,1/1/2016,10.21018/rjcpr.2016.1.203,0,Concordia University,Montreal,Canada,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85012000404,"Semiotics of white spaces on the Romanian traditional blouse, the IA",Corduneanu I.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,3,49-63,1/1/2016,10.21018/rjcpr.2016.3.215,0,Ion Mincu University of Architecture and Urbanism,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85011994928,Introduction. Semiosis in communication: Knowing and learning,Drăgan N.S.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,3,9-Jul,1/1/2016,10.21018/rjcpr.2016.3.211,0,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Editorial,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85011994084,Epistemology – the theory of knowledge or knowing? Appreciating gregory bateson's contribution to the cartography of human cognition,Wasik Z.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,3,23-35,1/1/2016,10.21018/rjcpr.2016.3.213,1,Uniwersytet im. Adama Mickiewicza w Poznaniu,Poznan,Poland,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85011983362,Religion-based user generated content in online newspapers covering the colectiv nightclub fire,Răileanu R.C.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,2,55-65,1/1/2016,10.21018/rjcpr.2016.2.209,0,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85011966480,Beyond whatsapp: Older people and smartphones,Rosales A.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,1,27-47,1/1/2016,10.21018/rjcpr.2016.1.200,16,Universitat Oberta de Catalunya,Barcelona,Spain,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85011966043,From psychological to digital disengagement: Exploring the link between ageism and the 'grey digital divide',Lagacé M.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,1,65-75,1/1/2016,10.21018/rjcpr.2016.1.202,4,"University of Ottawa, Canada",Ottawa,Canada,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85011961788,"Humor, loneliness and interpersonal communication: A quantitative study of Romanian older adults",Schiau I.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,1,89-106,1/1/2016,10.21018/rjcpr.2016.1.204,2,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85011954190,Grannies on the net: Grandmothers' experiences of facebook in family communication,Ivan L.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,1,25-Nov,1/1/2016,10.21018/rjcpr.2016.1.199,16,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85011954064,Negotiation of identity in transnational contexts. The case of Romanian temporary workers in Italy,Ciocea M.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,2,19-Jul,1/1/2016,10.21018/rjcpr.2016.2.206,1,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85011950298,"Introduction. Aging, communication and media technologies",Sawchuk K.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,1,10-Jul,1/1/2016,10.21018/rjcpr.2016.1.198,0,Concordia University,Montreal,Canada,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85011949137,‘Of the people or for the people’ an analysis of populist discourse in the 2014 European parliament elections in Romania,Negrea-Busuioc E.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,2,39-53,1/1/2016,10.21018/rjcpr.2016.2.208,2,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85006711221,“Let’s take a look together”: Walking interviews in domestic spaces as a means to examine ICT experiences of women 60+,Ratzenböck B.,Romanian Journal of Communication and Public Relations,14548100,23445440,18,1,49-64,1/1/2016,10.21018/rjcpr.2016.1.201,5,Karl-Franzens-Universitat Graz,Graz,Austria,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85031821989,"Yours, mine and ours: Theorizing the global articulation of qualitative research methods and academic disciplines",Taylor B.,Romanian Journal of Communication and Public Relations,14548100,23445440,17,3,26-Nov,1/1/2015,10.21018/rjcpr.2015.3.165,0,University of Colorado Boulder,Boulder,United States,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85031799176,"When news goes online. A cross-media analysis of editorial logics and consumers’ feedbacks in the printed, online and Facebook versions of the Italian newspaper la Repubblica",Arcostanzo F.,Romanian Journal of Communication and Public Relations,14548100,23445440,17,3,85-101,1/1/2015,10.21018/rjcpr.2015.3.170,0,Università degli Studi di Milano,Milan,Italy,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85031779904,"#Publicrelations on Twitter: Pushers, talkers, influencers on spamming PR and job hunting",Adi A.,Romanian Journal of Communication and Public Relations,14548100,23445440,17,3,41-57,1/1/2015,10.21018/rjcpr.2015.3.167,0,Fachhochschule für Technik und Wirtschaft Berlin,Berlin,Germany,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85031772218,Saved by the union: Romanians’ attitudes toward the European Union,Chiciudean I.,Romanian Journal of Communication and Public Relations,14548100,23445440,17,3,71-83,1/1/2015,10.21018/rjcpr.2015.3.169,1,Școala Naţională de Studii Politice și Administrative,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85031770441,Qualitative research in communication. Introductory remarks,Yeomans L.,Romanian Journal of Communication and Public Relations,14548100,23445440,17,3,9-Jul,1/1/2015,10.21018/rjcpr.2015.3.164,0,Leeds Beckett University,Leeds,United Kingdom,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85031767527,Understanding the videograme genre: A qualitative analysis of the “playing contract”,Cășvean T.,Romanian Journal of Communication and Public Relations,14548100,23445440,17,3,59-68,1/1/2015,10.21018/rjcpr.2015.3.168,0,Universitatea din Bucuresti,Bucharest,Romania,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85016092668,Engagement and empathy discourses in corporate communication: The case of “The science of engagement”,Yeomans L.,Romanian Journal of Communication and Public Relations,14548100,23445440,17,3,27-39,1/1/2015,10.21018/rjcpr.2015.3.166,3,Leeds Beckett University,Leeds,United Kingdom,Article,TRUE
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
